trial,agent.0.net.hid_layers,final_return_ma,strength,max_strength,final_strength,sample_efficiency,training_efficiency,stability,consistency
0,[32],127.95000076293945,106.08999252319336,166.88999938964844,120.63999938964844,0.0002907467496697791,7.422612611662771e-06,0.8585200794041157,0.18940435695158142
3,"[64, 32]",108.1624984741211,86.30249786376953,144.88999938964844,98.88999938964844,0.0002464595563651528,6.2740119801674155e-06,0.8464727401733398,-0.1920599736827997
2,"[32, 16]",89.41250038146973,67.55250263214111,149.63999938964844,73.38999938964844,0.0003463257453404367,8.86984969383775e-06,0.7376991547644138,-0.2726092317155655
1,[64],87.10000038146973,65.24000358581543,145.63999938964844,98.38999938964844,0.00036161591560812667,9.36262551931577e-06,0.7129029259085655,-0.33155691471974436
