epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,5.0,,,
102.0,26.0,36239.0,398720.0,10000.0,0.2759458,129.0,129.0,67959120000.0,3e-06,0.5,,,
1109.0,4.0,71283.0,798720.0,20000.0,0.28057182,9.0,69.0,2286503300000.0,-0.009997,0.5,,,
2175.0,8.0,96116.0,1198720.0,30000.0,0.31212285,9.0,49.0,478488850000000.0,-0.019997,0.5,,,
