epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,5.0,,,
157.0,83.0,36375.0,398720.0,10000.0,0.2749141,162.0,162.0,259493760.0,3e-06,0.5,,,
1144.0,6.0,71093.0,798720.0,20000.0,0.28132164,9.0,85.5,90889000000000.0,-0.009997,0.5,,,
2226.0,4.0,96048.0,1198720.0,30000.0,0.31234384,10.0,60.333332,1.4179642e+16,-0.019997,0.5,,,
