epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,5.0,,,
169.0,45.0,36210.0,398720.0,10000.0,0.2761668,85.0,85.0,923895300000000.0,3e-06,0.5,,,
1050.0,1.0,71204.0,798720.0,20000.0,0.2808831,9.0,47.0,8.653835e+20,-0.009997,0.5,,,
2120.0,9.0,96080.0,1198720.0,30000.0,0.3122398,9.0,34.333332,1.4242548e+23,-0.019997,0.5,,,
