epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,5.0,,,
226.0,7.0,36334.0,398720.0,10000.0,0.2752243,14.0,14.0,2218442000.0,3e-06,0.5,,,
1184.0,9.0,71582.0,798720.0,20000.0,0.27939984,9.0,11.5,10148578000000.0,-0.009997,0.5,,,
2236.0,4.0,96146.0,1198720.0,30000.0,0.31202546,10.0,11.0,3497596400000000.0,-0.019997,0.5,,,
