epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,5.0,,,
128.0,91.0,36335.0,398720.0,10000.0,0.27521673,111.0,111.0,1.4250767e+18,3e-06,0.5,,,
908.0,2.0,71163.0,798720.0,20000.0,0.28104493,9.0,60.0,9.836128e+21,-0.009997,0.5,,,
1978.0,5.0,96085.0,1198720.0,30000.0,0.31222355,9.0,43.0,8.842918e+22,-0.019997,0.5,,,
