trial,agent.0.net.hid_layers,final_return_ma,strength,max_strength,final_strength,sample_efficiency,training_efficiency,stability,consistency
0,[32],64.4166669845581,42.55666542053223,152.88999938964844,-12.610000610351562,0.00011164018906129058,2.800343565922958e-06,-0.18355423212051392,0.6839916034230268
1,[64],48.083333015441895,26.223332405090332,103.88999938964844,-12.610000610351562,9.92322484307806e-05,2.4887418703656294e-06,0.03181168809533119,-1.0619863347813698
3,"[64, 32]",45.666666984558105,23.806665897369385,96.38999938964844,-12.110000610351562,0.00012049169890815392,3.0226334502003738e-06,-0.31025487184524536,0.7384778994317158
2,"[32, 16]",41.75,19.88999915122986,84.63999938964844,-12.610000610351562,0.00012635304119612556,3.1698219800091465e-06,-0.3649525046348572,0.43111022205924354
